@relation 'no_zero_other_class_at_end-weka.filters.unsupervised.attribute.Remove-V-R1-2,4,13'

@attribute Time numeric
@attribute Day numeric
@attribute Quarter {Winter,Spring,Fall,Other,Summer}
@attribute Class {Empty,'Not Busy','Moderately Busy',Busy}

@data
1100,3,Summer,'Not Busy'
1100,1,Other,Empty
1100,1,Fall,Busy
1100,4,Fall,Busy
1100,3,Winter,Busy
1100,6,Winter,'Not Busy'
1100,3,Spring,'Moderately Busy'
1100,5,Spring,'Not Busy'
1100,1,Other,'Not Busy'
1100,1,Summer,'Not Busy'
1100,3,Summer,'Not Busy'
1100,4,Summer,'Not Busy'
1100,0,Fall,'Not Busy'
1100,2,Other,Empty
1100,2,Fall,Busy
1100,5,Fall,'Not Busy'
1100,0,Other,'Not Busy'
1100,4,Winter,'Moderately Busy'
1100,0,Winter,Busy
1100,1,Winter,Busy
1100,4,Spring,'Moderately Busy'
1100,6,Spring,'Moderately Busy'
1100,2,Other,'Not Busy'
1100,2,Summer,'Not Busy'
1100,4,Summer,'Moderately Busy'
1100,5,Summer,Empty
1100,1,Fall,'Not Busy'
1100,3,Other,Empty
1100,3,Fall,Busy
1100,6,Fall,'Moderately Busy'
1100,1,Other,'Not Busy'
1100,5,Winter,'Not Busy'
1100,1,Winter,Busy
1100,2,Winter,Busy
1100,5,Spring,'Not Busy'
1100,0,Spring,'Moderately Busy'
1100,3,Other,'Not Busy'
1100,3,Summer,'Not Busy'
1100,5,Summer,'Moderately Busy'
1100,2,Fall,'Not Busy'
1100,4,Other,Empty
1100,4,Fall,Busy
1100,0,Fall,Busy
1100,2,Other,'Not Busy'
1100,6,Winter,'Not Busy'
1100,3,Winter,Busy
1100,6,Spring,'Not Busy'
1100,1,Spring,'Moderately Busy'
1100,4,Other,Empty
1100,4,Summer,'Not Busy'
1100,6,Summer,'Not Busy'
1100,0,Other,'Not Busy'
1100,3,Fall,'Not Busy'
1100,5,Other,'Not Busy'
1100,5,Fall,'Not Busy'
1100,1,Fall,Busy
1100,3,Other,Empty
1100,3,Winter,Busy
1100,4,Winter,'Moderately Busy'
1100,0,Spring,'Moderately Busy'
1100,2,Spring,'Moderately Busy'
1100,5,Other,Empty
1100,5,Summer,Empty
1100,0,Summer,'Not Busy'
1100,1,Other,'Not Busy'
1100,4,Fall,'Not Busy'
1100,6,Other,Empty
1100,6,Fall,'Moderately Busy'
1100,2,Fall,Busy
1100,4,Other,'Not Busy'
1100,1,Winter,Busy
1100,4,Winter,'Moderately Busy'
1100,5,Winter,Empty
1100,1,Spring,'Moderately Busy'
1100,3,Spring,'Moderately Busy'
1100,6,Summer,Empty
1100,1,Summer,'Not Busy'
1100,2,Other,'Not Busy'
1100,5,Fall,Empty
1100,0,Other,'Not Busy'
1100,0,Fall,Busy
1100,2,Winter,Busy
1100,2,Spring,'Moderately Busy'
1100,4,Spring,'Moderately Busy'
1100,0,Summer,'Not Busy'
1100,0,Summer,'Not Busy'
1100,2,Summer,'Not Busy'
1100,3,Other,'Not Busy'
1100,6,Fall,Empty
1100,1,Other,'Moderately Busy'
1100,1,Fall,Busy
1100,4,Fall,Busy
1100,3,Winter,'Moderately Busy'
1100,6,Winter,'Moderately Busy'
1100,0,Other,'Not Busy'
1100,3,Spring,'Moderately Busy'
1100,5,Spring,Empty
1100,1,Summer,'Not Busy'
1100,1,Summer,'Not Busy'
1100,3,Summer,'Not Busy'
1100,4,Other,'Not Busy'
1100,0,Fall,Busy
1100,2,Other,Busy
1100,2,Fall,Busy
1100,5,Fall,'Not Busy'
1100,0,Other,Empty
1100,4,Winter,Busy
1100,0,Winter,Busy
1100,1,Other,'Not Busy'
1100,4,Spring,'Moderately Busy'
1100,6,Spring,'Not Busy'
1100,2,Summer,'Not Busy'
1100,2,Summer,'Not Busy'
1100,4,Summer,'Not Busy'
1100,5,Other,Empty
1100,1,Fall,Busy
1100,3,Other,Busy
1100,3,Fall,'Moderately Busy'
1100,6,Fall,'Moderately Busy'
1100,1,Other,'Not Busy'
1100,5,Winter,'Moderately Busy'
1100,1,Winter,Busy
1100,2,Other,'Not Busy'
1100,5,Spring,'Not Busy'
1100,0,Spring,'Moderately Busy'
1100,3,Summer,'Not Busy'
1100,3,Summer,'Not Busy'
1100,5,Summer,'Not Busy'
1100,2,Fall,Busy
1100,4,Other,'Moderately Busy'
1100,4,Fall,Busy
1100,0,Fall,Busy
1100,2,Other,Empty
1100,6,Winter,'Moderately Busy'
1100,2,Winter,Busy
1100,3,Other,Empty
1100,6,Spring,'Not Busy'
1100,1,Spring,'Moderately Busy'
1100,4,Summer,'Not Busy'
1100,4,Summer,'Moderately Busy'
1100,6,Summer,'Not Busy'
1100,0,Other,'Not Busy'
1100,3,Fall,Busy
1100,5,Other,'Not Busy'
1100,5,Fall,'Moderately Busy'
1100,1,Fall,Busy
1100,0,Winter,Busy
1100,3,Winter,Busy
1100,4,Other,'Not Busy'
1100,0,Spring,'Moderately Busy'
1100,2,Spring,'Moderately Busy'
1100,5,Summer,Empty
1100,5,Summer,Empty
1100,0,Summer,'Moderately Busy'
1100,1,Other,'Not Busy'
1100,4,Fall,Busy
1100,6,Other,'Moderately Busy'
1100,6,Fall,'Moderately Busy'
1100,2,Fall,'Moderately Busy'
1100,1,Winter,'Moderately Busy'
1100,4,Winter,Busy
1100,5,Other,Empty
1100,1,Spring,'Moderately Busy'
1100,3,Spring,'Moderately Busy'
1100,6,Summer,Empty
1100,6,Summer,Empty
1100,1,Summer,'Moderately Busy'
1100,2,Other,'Not Busy'
1100,5,Fall,'Not Busy'
1100,0,Other,Busy
1100,0,Fall,Busy
1100,2,Winter,Busy
1100,5,Winter,'Not Busy'
1100,2,Spring,'Moderately Busy'
1100,4,Spring,'Moderately Busy'
1100,0,Summer,'Not Busy'
1100,0,Summer,'Not Busy'
1100,2,Summer,'Not Busy'
1100,6,Fall,'Moderately Busy'
1100,1,Other,Busy
1100,1,Fall,Busy
1100,3,Winter,Busy
1100,6,Winter,'Not Busy'
1100,0,Other,'Not Busy'
1100,3,Spring,'Moderately Busy'
1100,5,Spring,'Not Busy'
1100,1,Summer,'Not Busy'
1100,1,Summer,'Not Busy'
1100,3,Summer,'Not Busy'
1100,4,Other,'Not Busy'
1100,0,Fall,Busy
1100,2,Other,Busy
1100,2,Fall,Busy
1100,5,Fall,Empty
1100,0,Other,'Not Busy'
1100,4,Winter,Busy
1100,0,Winter,Busy
1100,1,Spring,'Moderately Busy'
1100,4,Spring,'Moderately Busy'
1100,6,Spring,'Not Busy'
1100,2,Summer,'Not Busy'
1100,2,Summer,'Not Busy'
1100,4,Summer,'Moderately Busy'
1100,5,Other,Empty
1100,1,Fall,Busy
1100,3,Other,'Moderately Busy'
1100,3,Fall,Busy
1100,6,Fall,'Not Busy'
1100,1,Other,'Not Busy'
1100,5,Winter,'Moderately Busy'
1100,2,Spring,'Moderately Busy'
1100,5,Spring,'Not Busy'
1100,0,Spring,'Moderately Busy'
1100,3,Summer,'Not Busy'
1100,3,Summer,'Not Busy'
1100,5,Summer,'Not Busy'
1100,2,Fall,Busy
1100,4,Other,'Moderately Busy'
1100,4,Fall,'Moderately Busy'
1100,0,Fall,Busy
1100,2,Other,Empty
1100,6,Winter,'Moderately Busy'
1100,3,Spring,'Moderately Busy'
1100,1,Spring,'Moderately Busy'
1100,4,Summer,'Not Busy'
1100,6,Summer,'Not Busy'
1100,0,Other,'Not Busy'
1100,5,Fall,'Not Busy'
1130,0,Winter,Busy
1130,1,Winter,Busy
1130,4,Spring,'Moderately Busy'
1130,6,Spring,'Moderately Busy'
1130,2,Spring,Busy
1130,2,Summer,'Not Busy'
1130,4,Summer,'Not Busy'
1130,5,Summer,Empty
1130,1,Other,'Not Busy'
1130,3,Other,'Not Busy'
1130,3,Fall,Busy
1130,6,Fall,'Moderately Busy'
1130,1,Fall,Busy
1130,1,Winter,Busy
1130,2,Winter,Busy
1130,5,Spring,'Not Busy'
1130,0,Spring,Busy
1130,3,Spring,Busy
1130,3,Summer,'Not Busy'
1130,5,Summer,'Not Busy'
1130,6,Summer,Empty
1130,2,Other,'Not Busy'
1130,4,Other,'Not Busy'
1130,4,Fall,Busy
1130,0,Fall,Busy
1130,2,Fall,Busy
1130,6,Other,Empty
1130,2,Winter,Busy
1130,3,Winter,Busy
1130,6,Spring,'Moderately Busy'
1130,1,Spring,Busy
1130,4,Spring,Busy
1130,6,Summer,'Not Busy'
1130,3,Other,'Not Busy'
1130,5,Fall,'Not Busy'
1130,1,Fall,Busy
1130,3,Fall,Busy
1130,0,Winter,Busy
1130,3,Winter,Busy
1130,4,Winter,Busy
1130,0,Spring,Busy
1130,2,Spring,Busy
1130,5,Spring,'Moderately Busy'
1130,0,Summer,'Not Busy'
1130,1,Summer,'Not Busy'
1130,4,Other,'Not Busy'
1130,6,Fall,'Moderately Busy'
1130,2,Fall,Busy
1130,4,Fall,Busy
1130,1,Winter,Busy
1130,4,Winter,Busy
1130,5,Winter,'Moderately Busy'
1130,1,Spring,'Moderately Busy'
1130,3,Spring,'Moderately Busy'
1130,6,Spring,Busy
1130,6,Summer,Empty
1130,1,Summer,'Moderately Busy'
1130,2,Summer,'Moderately Busy'
1130,0,Fall,Busy
1130,3,Fall,Busy
1130,5,Fall,Busy
1130,2,Winter,Busy
1130,5,Winter,'Moderately Busy'
1130,6,Winter,'Moderately Busy'
1130,2,Spring,Busy
1130,4,Spring,'Moderately Busy'
1130,0,Spring,Busy
1130,0,Summer,'Not Busy'
1130,2,Summer,'Not Busy'
1130,3,Summer,'Not Busy'
1130,1,Other,'Not Busy'
1130,1,Fall,Busy
1130,4,Fall,Busy
1130,6,Fall,Busy
1130,3,Winter,Busy
1130,6,Winter,'Moderately Busy'
1130,0,Winter,Busy
1130,3,Spring,'Moderately Busy'
1130,5,Spring,'Not Busy'
1130,1,Spring,Busy
1130,1,Summer,'Not Busy'
1130,3,Summer,'Not Busy'
1130,4,Summer,'Not Busy'
1130,2,Fall,Busy
1130,5,Fall,'Not Busy'
1130,0,Fall,Busy
1130,4,Winter,Busy
1130,0,Winter,Busy
1130,1,Winter,Busy
1130,4,Spring,Busy
1130,6,Spring,'Moderately Busy'
1130,2,Spring,Busy
1130,2,Summer,'Not Busy'
1130,4,Summer,'Moderately Busy'
1130,5,Summer,Empty
1130,1,Other,'Not Busy'
1130,3,Other,'Not Busy'
1130,3,Fall,Busy
1130,6,Fall,'Moderately Busy'
1130,1,Fall,Busy
1130,5,Winter,'Not Busy'
1130,1,Winter,Busy
1130,2,Winter,Busy
1130,5,Spring,'Not Busy'
1130,0,Spring,Busy
1130,3,Spring,'Moderately Busy'
1130,3,Summer,'Moderately Busy'
1130,5,Summer,'Not Busy'
1130,6,Summer,Empty
1130,2,Other,'Not Busy'
1130,4,Other,'Not Busy'
1130,4,Fall,Busy
1130,0,Fall,Busy
1130,2,Fall,Busy
1130,6,Winter,'Not Busy'
1130,2,Winter,Busy
1130,3,Winter,Busy
1130,6,Spring,'Moderately Busy'
1130,1,Spring,'Moderately Busy'
1130,4,Spring,'Moderately Busy'
1130,4,Summer,'Not Busy'
1130,6,Summer,'Not Busy'
1130,0,Summer,'Not Busy'
1130,3,Other,'Not Busy'
1130,5,Other,Empty
1130,5,Fall,'Moderately Busy'
1130,1,Fall,Busy
1130,3,Fall,Busy
1130,0,Winter,Busy
1130,3,Winter,Busy
1130,4,Winter,Busy
1130,0,Spring,Busy
1130,2,Spring,Busy
1130,5,Spring,Empty
1130,5,Summer,Empty
1130,0,Summer,'Moderately Busy'
1130,1,Summer,'Not Busy'
1130,4,Fall,'Not Busy'
1130,6,Fall,'Moderately Busy'
1130,2,Fall,Busy
1130,4,Fall,'Moderately Busy'
1130,1,Winter,Busy
1130,4,Winter,Busy
1130,5,Winter,Busy
1130,1,Spring,'Moderately Busy'
1130,3,Spring,Busy
1130,6,Summer,Empty
1130,1,Summer,'Moderately Busy'
1130,2,Summer,'Not Busy'
1130,5,Fall,Empty
1130,0,Other,'Not Busy'
1130,0,Fall,Busy
1130,3,Fall,Busy
1130,5,Fall,Empty
1130,2,Winter,Busy
1130,5,Winter,'Moderately Busy'
1130,6,Winter,Busy
1130,2,Spring,Busy
1130,4,Spring,Busy
1130,0,Other,'Not Busy'
1130,0,Summer,'Not Busy'
1130,2,Summer,'Not Busy'
1130,3,Summer,'Not Busy'
1130,1,Other,Empty
1130,1,Fall,Busy
1130,4,Fall,Busy
1130,3,Winter,Busy
1130,6,Winter,'Moderately Busy'
1130,3,Spring,Busy
1130,5,Spring,'Not Busy'
1130,1,Other,'Not Busy'
1130,1,Summer,'Not Busy'
1130,3,Summer,'Not Busy'
1130,4,Summer,'Not Busy'
1130,0,Fall,'Not Busy'
1130,2,Other,Empty
1130,2,Fall,Busy
1130,5,Fall,'Not Busy'
1130,0,Other,'Not Busy'
1130,4,Winter,Busy
1130,0,Winter,Busy
1130,1,Winter,Busy
1130,4,Spring,'Moderately Busy'
1130,6,Spring,'Moderately Busy'
1130,2,Other,'Not Busy'
1130,2,Summer,'Not Busy'
1130,4,Summer,'Moderately Busy'
1130,5,Summer,Empty
1130,1,Fall,'Not Busy'
1130,3,Other,'Not Busy'
1130,3,Fall,Busy
1130,6,Fall,'Moderately Busy'
1130,1,Other,'Not Busy'
1130,5,Winter,'Not Busy'
1130,1,Winter,Busy
1130,2,Winter,Busy
1130,5,Spring,'Not Busy'
1130,0,Spring,Busy
1130,3,Other,'Not Busy'
1130,3,Summer,'Not Busy'
1130,5,Summer,'Not Busy'
1130,2,Fall,'Not Busy'
1130,4,Other,Empty
1130,4,Fall,Busy
1130,0,Fall,Busy
1130,2,Other,'Not Busy'
1130,6,Winter,'Not Busy'
1130,2,Winter,Busy
1130,3,Winter,'Moderately Busy'
1130,6,Spring,'Moderately Busy'
1130,1,Spring,Busy
1130,4,Other,Empty
1130,4,Summer,'Not Busy'
1130,6,Summer,'Not Busy'
1130,0,Other,'Moderately Busy'
1130,3,Fall,Empty
1130,5,Other,'Not Busy'
1130,5,Fall,'Not Busy'
1130,1,Fall,Busy
1130,3,Other,Empty
1130,3,Winter,Busy
1130,4,Winter,'Moderately Busy'
1130,0,Spring,Busy
1130,2,Spring,Busy
1130,5,Other,Empty
1130,5,Summer,Empty
1130,0,Summer,'Moderately Busy'
1130,1,Other,'Not Busy'
1130,4,Fall,'Not Busy'
1130,6,Other,Empty
1130,6,Fall,'Moderately Busy'
1130,2,Fall,Busy
1130,4,Other,'Not Busy'
1130,1,Winter,Busy
1130,4,Winter,Busy
1130,5,Winter,Empty
1130,1,Spring,Busy
1130,3,Spring,Busy
1130,6,Summer,Empty
1130,1,Summer,'Moderately Busy'
1130,2,Other,'Not Busy'
1130,5,Fall,Empty
1130,0,Other,'Not Busy'
1130,0,Fall,Busy
1130,2,Winter,Busy
1130,2,Spring,Busy
1130,4,Spring,Busy
1130,0,Summer,'Moderately Busy'
1130,0,Summer,'Not Busy'
1130,2,Summer,'Not Busy'
1130,3,Other,'Not Busy'
1130,6,Fall,Empty
1130,1,Other,Busy
1130,1,Fall,Busy
1130,4,Fall,Busy
1130,3,Winter,Busy
1130,6,Winter,'Moderately Busy'
1130,0,Other,Empty
1130,3,Spring,Busy
1130,5,Spring,'Not Busy'
1130,1,Summer,'Not Busy'
1130,1,Summer,'Not Busy'
1130,3,Summer,'Not Busy'
1130,4,Other,'Not Busy'
1130,0,Fall,Busy
1130,2,Other,Busy
1130,2,Fall,Busy
1130,5,Fall,'Moderately Busy'
1130,0,Other,'Not Busy'
1130,4,Winter,Busy
1130,0,Winter,Busy
1130,1,Other,'Not Busy'
1130,4,Spring,Busy
1130,6,Spring,'Moderately Busy'
1130,2,Summer,'Not Busy'
1130,2,Summer,'Not Busy'
1130,4,Summer,'Moderately Busy'
1130,5,Other,Empty
1130,1,Fall,Busy
1130,3,Other,Busy
1130,3,Fall,Busy
1130,6,Fall,'Moderately Busy'
1130,1,Other,Empty
1130,5,Winter,'Moderately Busy'
1130,1,Winter,Busy
1130,2,Other,'Not Busy'
1130,5,Spring,'Moderately Busy'
1130,0,Spring,Busy
1130,3,Summer,'Not Busy'
1130,3,Summer,'Not Busy'
1130,5,Summer,'Not Busy'
1130,2,Fall,Busy
1130,4,Other,Busy
1130,4,Fall,Busy
1130,0,Fall,Busy
1130,2,Other,Empty
1130,6,Winter,'Moderately Busy'
1130,2,Winter,Busy
1130,3,Other,'Not Busy'
1130,6,Spring,'Moderately Busy'
1130,1,Spring,Busy
1130,4,Summer,'Not Busy'
1130,4,Summer,'Not Busy'
1130,6,Summer,'Not Busy'
1130,0,Other,'Not Busy'
1130,3,Fall,Busy
1130,5,Other,'Not Busy'
1130,5,Fall,'Moderately Busy'
1130,1,Fall,Busy
1130,0,Winter,Busy
1130,3,Winter,Busy
1130,4,Other,Empty
1130,0,Spring,Busy
1130,5,Summer,Empty
1130,5,Summer,Empty
1130,0,Summer,'Moderately Busy'
1130,1,Other,'Not Busy'
1130,4,Fall,Busy
1130,6,Other,'Moderately Busy'
1130,6,Fall,'Moderately Busy'
1130,2,Fall,'Moderately Busy'
1130,1,Winter,Busy
1130,4,Winter,Busy
1130,5,Other,Empty
1130,1,Spring,Busy
1130,3,Spring,Busy
1130,6,Summer,Empty
1130,6,Summer,Empty
1130,1,Summer,'Moderately Busy'
1130,2,Other,'Not Busy'
1130,5,Fall,'Moderately Busy'
1130,0,Other,Busy
1130,0,Fall,Busy
1130,2,Winter,Busy
1130,5,Winter,'Moderately Busy'
1130,2,Spring,Busy
1130,4,Spring,Busy
1130,0,Summer,'Not Busy'
1130,0,Summer,'Not Busy'
1130,2,Summer,'Not Busy'
1130,3,Other,'Not Busy'
1130,6,Fall,'Moderately Busy'
1130,1,Other,Busy
1130,1,Fall,Busy
1130,3,Winter,Busy
1130,6,Winter,'Moderately Busy'
1130,0,Other,'Not Busy'
1130,3,Spring,Busy
1130,5,Spring,'Not Busy'
1130,1,Summer,'Not Busy'
1130,1,Summer,'Not Busy'
1130,3,Summer,'Not Busy'
1130,4,Other,'Not Busy'
1130,0,Fall,Busy
1130,2,Other,Busy
1130,2,Fall,Busy
1130,5,Fall,'Not Busy'
1130,0,Other,Empty
1130,4,Winter,Busy
1130,0,Winter,Busy
1130,1,Spring,Busy
1130,4,Spring,Busy
1130,6,Spring,'Moderately Busy'
1130,2,Summer,'Not Busy'
1130,2,Summer,'Moderately Busy'
1130,4,Summer,'Moderately Busy'
1130,5,Other,Empty
1130,1,Fall,Busy
1130,3,Other,'Moderately Busy'
1130,3,Fall,Busy
1130,6,Fall,'Not Busy'
1130,1,Other,Empty
1130,5,Winter,'Moderately Busy'
1130,2,Spring,Busy
1130,5,Spring,'Not Busy'
1130,0,Spring,'Moderately Busy'
1130,3,Summer,'Not Busy'
1130,3,Summer,'Not Busy'
1130,5,Summer,'Not Busy'
1130,2,Fall,Busy
1130,4,Other,Busy
1130,4,Fall,Busy
1130,0,Fall,Busy
1130,2,Other,Empty
1130,6,Winter,'Moderately Busy'
1130,3,Spring,'Moderately Busy'
1130,1,Spring,'Moderately Busy'
1130,4,Summer,'Not Busy'
1130,6,Summer,'Not Busy'
1130,0,Other,'Not Busy'
1130,5,Fall,'Moderately Busy'
1200,0,Winter,Busy
1200,1,Winter,Busy
1200,4,Spring,'Moderately Busy'
1200,6,Spring,'Moderately Busy'
1200,2,Spring,Busy
1200,2,Summer,'Moderately Busy'
1200,4,Summer,'Moderately Busy'
1200,5,Summer,Empty
1200,1,Other,'Not Busy'
1200,3,Other,'Not Busy'
1200,3,Fall,Busy
1200,6,Fall,'Moderately Busy'
1200,1,Fall,Busy
1200,1,Winter,Busy
1200,2,Winter,Busy
1200,5,Spring,'Not Busy'
1200,0,Spring,Busy
1200,3,Spring,Busy
1200,3,Summer,'Not Busy'
1200,5,Summer,'Not Busy'
1200,6,Summer,Empty
1200,2,Other,'Not Busy'
1200,4,Other,'Not Busy'
1200,4,Fall,Busy
1200,0,Fall,Busy
1200,2,Fall,Busy
1200,6,Other,Empty
1200,2,Winter,Busy
1200,3,Winter,Busy
1200,6,Spring,'Moderately Busy'
1200,1,Spring,Busy
1200,4,Spring,Busy
1200,6,Summer,'Moderately Busy'
1200,3,Other,'Not Busy'
1200,5,Fall,'Moderately Busy'
1200,1,Fall,Busy
1200,3,Fall,Busy
1200,0,Winter,Busy
1200,3,Winter,Busy
1200,4,Winter,Busy
1200,0,Spring,Busy
1200,2,Spring,Busy
1200,5,Spring,'Moderately Busy'
1200,0,Summer,'Not Busy'
1200,1,Summer,'Moderately Busy'
1200,4,Other,'Not Busy'
1200,6,Fall,'Moderately Busy'
1200,2,Fall,Busy
1200,4,Fall,Busy
1200,1,Winter,Busy
1200,4,Winter,Busy
1200,5,Winter,'Moderately Busy'
1200,1,Spring,Busy
1200,3,Spring,Busy
1200,6,Spring,Busy
1200,6,Summer,Empty
1200,1,Summer,'Moderately Busy'
1200,2,Summer,'Moderately Busy'
1200,0,Fall,Busy
1200,3,Fall,Busy
1200,5,Fall,Busy
1200,2,Winter,Busy
1200,5,Winter,'Moderately Busy'
1200,6,Winter,'Moderately Busy'
1200,2,Spring,Busy
1200,4,Spring,'Moderately Busy'
1200,0,Spring,Busy
1200,0,Summer,'Moderately Busy'
1200,2,Summer,'Moderately Busy'
1200,3,Summer,'Not Busy'
1200,1,Other,'Not Busy'
1200,1,Fall,Busy
1200,4,Fall,Busy
1200,6,Fall,Busy
1200,3,Winter,Busy
1200,6,Winter,'Moderately Busy'
1200,0,Winter,Busy
1200,3,Spring,Busy
1200,5,Spring,'Moderately Busy'
1200,1,Spring,Busy
1200,1,Summer,'Moderately Busy'
1200,3,Summer,'Not Busy'
1200,4,Summer,'Not Busy'
1200,2,Fall,Busy
1200,5,Fall,'Not Busy'
1200,0,Fall,Busy
1200,4,Winter,Busy
1200,0,Winter,Busy
1200,1,Winter,Busy
1200,4,Spring,'Moderately Busy'
1200,6,Spring,'Moderately Busy'
1200,2,Spring,Busy
1200,2,Summer,'Moderately Busy'
1200,4,Summer,'Moderately Busy'
1200,5,Summer,Empty
1200,1,Other,'Moderately Busy'
1200,3,Other,'Not Busy'
1200,3,Fall,Busy
1200,6,Fall,'Moderately Busy'
1200,1,Fall,Busy
1200,5,Winter,'Moderately Busy'
1200,1,Winter,Busy
1200,2,Winter,Busy
1200,5,Spring,'Not Busy'
1200,0,Spring,Busy
1200,3,Spring,'Moderately Busy'
1200,3,Summer,'Moderately Busy'
1200,5,Summer,'Not Busy'
1200,6,Summer,Empty
1200,2,Other,'Not Busy'
1200,4,Other,'Not Busy'
1200,4,Fall,Busy
1200,0,Fall,Busy
1200,2,Fall,Busy
1200,6,Winter,'Moderately Busy'
1200,2,Winter,Busy
1200,3,Winter,Busy
1200,6,Spring,'Moderately Busy'
1200,1,Spring,Busy
1200,4,Spring,'Moderately Busy'
1200,4,Summer,'Not Busy'
1200,6,Summer,'Not Busy'
1200,0,Summer,'Moderately Busy'
1200,3,Other,'Not Busy'
1200,5,Other,Empty
1200,5,Fall,'Moderately Busy'
1200,1,Fall,Busy
1200,3,Fall,Busy
1200,0,Winter,Busy
1200,3,Winter,Busy
1200,4,Winter,Busy
1200,0,Spring,Busy
1200,2,Spring,Busy
1200,5,Spring,'Not Busy'
1200,5,Summer,'Not Busy'
1200,0,Summer,'Moderately Busy'
1200,1,Summer,'Moderately Busy'
1200,4,Fall,'Not Busy'
1200,6,Fall,'Moderately Busy'
1200,2,Fall,Busy
1200,4,Fall,'Moderately Busy'
1200,1,Winter,Busy
1200,4,Winter,Busy
1200,5,Winter,Busy
1200,1,Spring,Busy
1200,3,Spring,Busy
1200,6,Summer,Empty
1200,1,Summer,'Moderately Busy'
1200,2,Summer,'Not Busy'
1200,5,Fall,Empty
1200,0,Other,'Not Busy'
1200,0,Fall,Busy
1200,3,Fall,Busy
1200,5,Fall,Empty
1200,2,Winter,Busy
1200,5,Winter,'Moderately Busy'
1200,6,Winter,Busy
1200,2,Spring,Busy
1200,4,Spring,'Moderately Busy'
1200,0,Other,'Not Busy'
1200,0,Summer,'Moderately Busy'
1200,2,Summer,'Moderately Busy'
1200,3,Summer,'Moderately Busy'
1200,1,Other,Empty
1200,1,Fall,Busy
1200,4,Fall,Busy
1200,3,Winter,Busy
1200,6,Winter,'Moderately Busy'
1200,0,Winter,Busy
1200,3,Spring,Busy
1200,5,Spring,'Not Busy'
1200,1,Other,'Not Busy'
1200,1,Summer,'Moderately Busy'
1200,3,Summer,'Not Busy'
1200,4,Summer,'Not Busy'
1200,0,Fall,'Not Busy'
1200,2,Other,'Not Busy'
1200,2,Fall,Busy
1200,5,Fall,'Moderately Busy'
1200,0,Other,'Not Busy'
1200,4,Winter,Busy
1200,0,Winter,Busy
1200,1,Winter,Busy
1200,4,Spring,Busy
1200,6,Spring,'Moderately Busy'
1200,2,Other,'Not Busy'
1200,2,Summer,'Moderately Busy'
1200,4,Summer,'Moderately Busy'
1200,5,Summer,Empty
1200,1,Fall,'Not Busy'
1200,3,Other,Empty
1200,3,Fall,Busy
1200,6,Fall,'Moderately Busy'
1200,1,Other,'Not Busy'
1200,5,Winter,'Moderately Busy'
1200,1,Winter,Busy
1200,2,Winter,Busy
1200,5,Spring,'Not Busy'
1200,0,Spring,Busy
1200,3,Other,'Not Busy'
1200,3,Summer,'Not Busy'
1200,5,Summer,'Not Busy'
1200,2,Fall,'Not Busy'
1200,4,Other,Empty
1200,4,Fall,'Moderately Busy'
1200,0,Fall,Busy
1200,2,Other,'Not Busy'
1200,6,Winter,'Moderately Busy'
1200,2,Winter,Busy
1200,3,Winter,Busy
1200,6,Spring,'Moderately Busy'
1200,1,Spring,Busy
1200,4,Other,Empty
1200,4,Summer,'Not Busy'
1200,6,Summer,'Moderately Busy'
1200,0,Other,'Moderately Busy'
1200,3,Fall,'Not Busy'
1200,5,Other,'Not Busy'
1200,5,Fall,'Not Busy'
1200,1,Fall,Busy
1200,3,Other,Empty
1200,3,Winter,Busy
1200,4,Winter,'Moderately Busy'
1200,0,Spring,Busy
1200,2,Spring,Busy
1200,5,Other,Empty
1200,5,Summer,Empty
1200,0,Summer,'Moderately Busy'
1200,1,Other,'Moderately Busy'
1200,4,Fall,'Not Busy'
1200,6,Other,Empty
1200,6,Fall,Busy
1200,2,Fall,Busy
1200,4,Other,'Not Busy'
1200,1,Winter,Busy
1200,4,Winter,Busy
1200,5,Winter,Empty
1200,1,Spring,Busy
1200,3,Spring,Busy
1200,6,Summer,Empty
1200,1,Summer,'Moderately Busy'
1200,2,Other,'Moderately Busy'
1200,5,Fall,Empty
1200,0,Other,'Not Busy'
1200,0,Fall,Busy
1200,2,Winter,Busy
1200,2,Spring,Busy
1200,4,Spring,Busy
1200,0,Summer,'Not Busy'
1200,0,Summer,'Moderately Busy'
1200,2,Summer,'Moderately Busy'
1200,3,Other,'Not Busy'
1200,6,Fall,Empty
1200,1,Other,Busy
1200,1,Fall,Busy
1200,4,Fall,Busy
1200,3,Winter,Busy
1200,6,Winter,'Moderately Busy'
1200,0,Other,'Not Busy'
1200,3,Spring,Busy
1200,5,Spring,'Not Busy'
1200,1,Summer,'Not Busy'
1200,1,Summer,'Moderately Busy'
1200,3,Summer,'Not Busy'
1200,4,Other,'Not Busy'
1200,0,Fall,Busy
1200,2,Other,Busy
1200,2,Fall,Busy
1200,5,Fall,'Moderately Busy'
1200,0,Other,'Not Busy'
1200,4,Winter,Busy
1200,0,Winter,Busy
1200,1,Other,'Not Busy'
1200,4,Spring,'Moderately Busy'
1200,6,Spring,'Moderately Busy'
1200,2,Summer,'Not Busy'
1200,2,Summer,'Moderately Busy'
1200,4,Summer,'Moderately Busy'
1200,5,Other,Empty
1200,1,Fall,Busy
1200,3,Other,Busy
1200,3,Fall,Busy
1200,6,Fall,Busy
