Year,Month,Day,Time,Total,Quarter,Quarter Progress
2015.0,9.0,2.0,1930,144,Fall,0.20652173913043478
2015.0,9.0,2.0,2000,123,Fall,0.20652173913043478
2015.0,9.0,2.0,2030,125,Fall,0.20652173913043478
2015.0,9.0,2.0,2100,116,Fall,0.20652173913043478
2015.0,9.0,2.0,2130,62,Fall,0.20652173913043478
2015.0,9.0,2.0,2200,44,Fall,0.20652173913043478
2015.0,9.0,2.0,2230,32,Fall,0.20652173913043478
2015.0,9.0,2.0,2300,19,Fall,0.20652173913043478
2015.0,9.0,2.0,2330,21,Fall,0.20652173913043478
2015.0,10.0,3.0,000,10,Fall,0.21739130434782608
2015.0,10.0,3.0,030,7,Fall,0.21739130434782608
2015.0,10.0,3.0,100,4,Fall,0.21739130434782608
2015.0,10.0,3.0,130,4,Fall,0.21739130434782608
2015.0,10.0,3.0,200,2,Fall,0.21739130434782608
2015.0,10.0,3.0,230,1,Fall,0.21739130434782608
2015.0,10.0,3.0,730,10,Fall,0.21739130434782608
2015.0,10.0,3.0,800,28,Fall,0.21739130434782608
2015.0,10.0,3.0,830,182,Fall,0.21739130434782608
2015.0,10.0,3.0,900,156,Fall,0.21739130434782608
2015.0,10.0,3.0,930,173,Fall,0.21739130434782608
2015.0,10.0,3.0,1000,134,Fall,0.21739130434782608
2015.0,10.0,3.0,1030,199,Fall,0.21739130434782608
2015.0,10.0,3.0,1100,143,Fall,0.21739130434782608
2015.0,10.0,3.0,1130,174,Fall,0.21739130434782608
2015.0,10.0,3.0,1200,237,Fall,0.21739130434782608
2015.0,10.0,3.0,1230,269,Fall,0.21739130434782608
2015.0,10.0,3.0,1300,200,Fall,0.21739130434782608
2015.0,10.0,3.0,1330,324,Fall,0.21739130434782608
2015.0,10.0,3.0,1400,217,Fall,0.21739130434782608
2015.0,10.0,3.0,1430,214,Fall,0.21739130434782608
2015.0,10.0,3.0,1500,289,Fall,0.21739130434782608
2015.0,10.0,3.0,1530,172,Fall,0.21739130434782608
2015.0,10.0,3.0,1600,132,Fall,0.21739130434782608
2015.0,10.0,3.0,1630,125,Fall,0.21739130434782608
2015.0,10.0,3.0,1700,133,Fall,0.21739130434782608
2015.0,10.0,3.0,1730,117,Fall,0.21739130434782608
2015.0,10.0,3.0,1800,103,Fall,0.21739130434782608
2015.0,10.0,3.0,1830,119,Fall,0.21739130434782608
2015.0,10.0,3.0,1900,112,Fall,0.21739130434782608
2015.0,10.0,3.0,1930,93,Fall,0.21739130434782608
2015.0,10.0,3.0,2000,137,Fall,0.21739130434782608
2015.0,10.0,3.0,2030,88,Fall,0.21739130434782608
2015.0,10.0,3.0,2100,78,Fall,0.21739130434782608
2015.0,10.0,3.0,2130,53,Fall,0.21739130434782608
2015.0,10.0,3.0,2200,43,Fall,0.21739130434782608
2015.0,10.0,3.0,2230,31,Fall,0.21739130434782608
2015.0,10.0,3.0,2300,16,Fall,0.21739130434782608
2015.0,10.0,3.0,2330,23,Fall,0.21739130434782608
2015.0,10.0,4.0,000,9,Fall,0.22826086956521738
2015.0,10.0,4.0,030,2,Fall,0.22826086956521738
2015.0,10.0,4.0,100,2,Fall,0.22826086956521738
2015.0,10.0,4.0,130,4,Fall,0.22826086956521738
2015.0,10.0,4.0,230,3,Fall,0.22826086956521738
2015.0,10.0,4.0,700,2,Fall,0.22826086956521738
2015.0,10.0,4.0,730,7,Fall,0.22826086956521738
2015.0,10.0,4.0,800,33,Fall,0.22826086956521738
2015.0,10.0,4.0,830,216,Fall,0.22826086956521738
2015.0,10.0,4.0,900,108,Fall,0.22826086956521738
2015.0,10.0,4.0,930,295,Fall,0.22826086956521738
2015.0,10.0,4.0,1000,167,Fall,0.22826086956521738
2015.0,10.0,4.0,1030,262,Fall,0.22826086956521738
2015.0,10.0,4.0,1100,166,Fall,0.22826086956521738
2015.0,10.0,4.0,1130,276,Fall,0.22826086956521738
2015.0,10.0,4.0,1200,159,Fall,0.22826086956521738
2015.0,10.0,4.0,1230,306,Fall,0.22826086956521738
2015.0,10.0,4.0,1300,193,Fall,0.22826086956521738
2015.0,10.0,4.0,1330,287,Fall,0.22826086956521738
2015.0,10.0,4.0,1400,194,Fall,0.22826086956521738
2015.0,10.0,4.0,1430,192,Fall,0.22826086956521738
2015.0,10.0,4.0,1500,173,Fall,0.22826086956521738
2015.0,10.0,4.0,1530,97,Fall,0.22826086956521738
2015.0,10.0,4.0,1600,95,Fall,0.22826086956521738
2015.0,10.0,4.0,1630,95,Fall,0.22826086956521738
2015.0,10.0,4.0,1700,39,Fall,0.22826086956521738
2015.0,10.0,4.0,1730,41,Fall,0.22826086956521738
2015.0,10.0,4.0,1800,46,Fall,0.22826086956521738
2015.0,10.0,4.0,1830,30,Fall,0.22826086956521738
2015.0,10.0,4.0,1900,32,Fall,0.22826086956521738
2015.0,10.0,4.0,1930,26,Fall,0.22826086956521738
2015.0,10.0,4.0,2000,18,Fall,0.22826086956521738
2015.0,10.0,4.0,2030,24,Fall,0.22826086956521738
2015.0,10.0,4.0,2100,27,Fall,0.22826086956521738
2015.0,10.0,4.0,2130,7,Fall,0.22826086956521738
2015.0,10.0,4.0,2200,10,Fall,0.22826086956521738
2015.0,10.0,4.0,2230,9,Fall,0.22826086956521738
2015.0,10.0,4.0,2300,4,Fall,0.22826086956521738
2015.0,10.0,4.0,2330,2,Fall,0.22826086956521738
2015.0,10.0,5.0,800,3,Fall,0.2391304347826087
2015.0,10.0,5.0,830,10,Fall,0.2391304347826087
2015.0,10.0,5.0,900,14,Fall,0.2391304347826087
2015.0,10.0,5.0,930,35,Fall,0.2391304347826087
2015.0,10.0,5.0,1000,41,Fall,0.2391304347826087
2015.0,10.0,5.0,1030,23,Fall,0.2391304347826087
2015.0,10.0,5.0,1100,50,Fall,0.2391304347826087
2015.0,10.0,5.0,1130,45,Fall,0.2391304347826087
2015.0,10.0,5.0,1200,61,Fall,0.2391304347826087
2015.0,10.0,5.0,1230,68,Fall,0.2391304347826087
2015.0,10.0,5.0,1300,88,Fall,0.2391304347826087
2015.0,10.0,5.0,1330,75,Fall,0.2391304347826087
2015.0,10.0,5.0,1400,103,Fall,0.2391304347826087
2015.0,10.0,5.0,1430,73,Fall,0.2391304347826087
2015.0,10.0,5.0,1500,66,Fall,0.2391304347826087
2015.0,10.0,5.0,1530,72,Fall,0.2391304347826087
2015.0,10.0,5.0,1600,72,Fall,0.2391304347826087
2015.0,10.0,5.0,1630,38,Fall,0.2391304347826087
2015.0,10.0,5.0,1700,51,Fall,0.2391304347826087
2015.0,10.0,5.0,1730,22,Fall,0.2391304347826087
2015.0,10.0,5.0,1800,35,Fall,0.2391304347826087
2015.0,10.0,5.0,1830,45,Fall,0.2391304347826087
2015.0,10.0,5.0,1900,27,Fall,0.2391304347826087
2015.0,10.0,5.0,1930,45,Fall,0.2391304347826087
2015.0,10.0,5.0,2000,39,Fall,0.2391304347826087
2015.0,10.0,5.0,2030,16,Fall,0.2391304347826087
2015.0,10.0,5.0,2100,20,Fall,0.2391304347826087
2015.0,10.0,5.0,2130,10,Fall,0.2391304347826087
2015.0,10.0,5.0,2200,16,Fall,0.2391304347826087
2015.0,10.0,5.0,2230,13,Fall,0.2391304347826087
2015.0,10.0,5.0,2300,5,Fall,0.2391304347826087
2015.0,10.0,5.0,2330,2,Fall,0.2391304347826087
2015.0,10.0,6.0,930,3,Fall,0.25
2015.0,10.0,6.0,1000,79,Fall,0.25
2015.0,10.0,6.0,1030,35,Fall,0.25
2015.0,10.0,6.0,1100,69,Fall,0.25
2015.0,10.0,6.0,1130,84,Fall,0.25
2015.0,10.0,6.0,1200,110,Fall,0.25
2015.0,10.0,6.0,1230,114,Fall,0.25
2015.0,10.0,6.0,1300,172,Fall,0.25
2015.0,10.0,6.0,1330,119,Fall,0.25
2015.0,10.0,6.0,1400,159,Fall,0.25
2015.0,10.0,6.0,1430,102,Fall,0.25
2015.0,10.0,6.0,1500,101,Fall,0.25
2015.0,10.0,6.0,1530,118,Fall,0.25
2015.0,10.0,6.0,1600,110,Fall,0.25
2015.0,10.0,6.0,1630,89,Fall,0.25
2015.0,10.0,6.0,1700,114,Fall,0.25
2015.0,10.0,6.0,1730,105,Fall,0.25
2015.0,10.0,6.0,1800,132,Fall,0.25
2015.0,10.0,6.0,1830,170,Fall,0.25
2015.0,10.0,6.0,1900,174,Fall,0.25
2015.0,10.0,6.0,1930,154,Fall,0.25
2015.0,10.0,6.0,2000,154,Fall,0.25
2015.0,10.0,6.0,2030,146,Fall,0.25
2015.0,10.0,6.0,2100,104,Fall,0.25
2015.0,10.0,6.0,2130,71,Fall,0.25
2015.0,10.0,6.0,2200,64,Fall,0.25
2015.0,10.0,6.0,2230,38,Fall,0.25
2015.0,10.0,6.0,2300,19,Fall,0.25
2015.0,10.0,6.0,2330,15,Fall,0.25
2015.0,10.0,0.0,000,13,Fall,0.2608695652173913
2015.0,10.0,0.0,030,3,Fall,0.2608695652173913
2015.0,10.0,0.0,100,7,Fall,0.2608695652173913
2015.0,10.0,0.0,130,1,Fall,0.2608695652173913
2015.0,10.0,0.0,200,3,Fall,0.2608695652173913
2015.0,10.0,0.0,230,3,Fall,0.2608695652173913
2015.0,10.0,0.0,700,2,Fall,0.2608695652173913
2015.0,10.0,0.0,730,10,Fall,0.2608695652173913
2015.0,10.0,0.0,800,30,Fall,0.2608695652173913
2015.0,10.0,0.0,830,211,Fall,0.2608695652173913
2015.0,10.0,0.0,900,143,Fall,0.2608695652173913
2015.0,10.0,0.0,930,323,Fall,0.2608695652173913
2015.0,10.0,0.0,1000,225,Fall,0.2608695652173913
2015.0,10.0,0.0,1030,374,Fall,0.2608695652173913
2015.0,10.0,0.0,1100,191,Fall,0.2608695652173913
2015.0,10.0,0.0,1130,310,Fall,0.2608695652173913
2015.0,10.0,0.0,1200,224,Fall,0.2608695652173913
2015.0,10.0,0.0,1230,359,Fall,0.2608695652173913
2015.0,10.0,0.0,1300,227,Fall,0.2608695652173913
2015.0,10.0,0.0,1330,396,Fall,0.2608695652173913
2015.0,10.0,0.0,1400,247,Fall,0.2608695652173913
2015.0,10.0,0.0,1430,288,Fall,0.2608695652173913
2015.0,10.0,0.0,1500,259,Fall,0.2608695652173913
2015.0,10.0,0.0,1530,191,Fall,0.2608695652173913
2015.0,10.0,0.0,1600,167,Fall,0.2608695652173913
2015.0,10.0,0.0,1630,146,Fall,0.2608695652173913
2015.0,10.0,0.0,1700,145,Fall,0.2608695652173913
2015.0,10.0,0.0,1730,133,Fall,0.2608695652173913
2015.0,10.0,0.0,1800,133,Fall,0.2608695652173913
2015.0,10.0,0.0,1830,137,Fall,0.2608695652173913
2015.0,10.0,0.0,1900,220,Fall,0.2608695652173913
2015.0,10.0,0.0,1930,208,Fall,0.2608695652173913
2015.0,10.0,0.0,2000,186,Fall,0.2608695652173913
2015.0,10.0,0.0,2030,134,Fall,0.2608695652173913
2015.0,10.0,0.0,2100,143,Fall,0.2608695652173913
2015.0,10.0,0.0,2130,73,Fall,0.2608695652173913
2015.0,10.0,0.0,2200,77,Fall,0.2608695652173913
2015.0,10.0,0.0,2230,35,Fall,0.2608695652173913
2015.0,10.0,0.0,2300,39,Fall,0.2608695652173913
2015.0,10.0,0.0,2330,24,Fall,0.2608695652173913
2015.0,10.0,1.0,000,16,Fall,0.2717391304347826
2015.0,10.0,1.0,030,5,Fall,0.2717391304347826
2015.0,10.0,1.0,100,5,Fall,0.2717391304347826
2015.0,10.0,1.0,130,2,Fall,0.2717391304347826
2015.0,10.0,1.0,200,1,Fall,0.2717391304347826
2015.0,10.0,1.0,230,2,Fall,0.2717391304347826
2015.0,10.0,1.0,700,3,Fall,0.2717391304347826
2015.0,10.0,1.0,730,7,Fall,0.2717391304347826
2015.0,10.0,1.0,800,39,Fall,0.2717391304347826
2015.0,10.0,1.0,830,202,Fall,0.2717391304347826
2015.0,10.0,1.0,900,175,Fall,0.2717391304347826
2015.0,10.0,1.0,930,198,Fall,0.2717391304347826
2015.0,10.0,1.0,1000,137,Fall,0.2717391304347826
2015.0,10.0,1.0,1030,278,Fall,0.2717391304347826
2015.0,10.0,1.0,1100,153,Fall,0.2717391304347826
2015.0,10.0,1.0,1130,145,Fall,0.2717391304347826
2015.0,10.0,1.0,1200,231,Fall,0.2717391304347826
2015.0,10.0,1.0,1230,265,Fall,0.2717391304347826
2015.0,10.0,1.0,1300,237,Fall,0.2717391304347826
2015.0,10.0,1.0,1330,381,Fall,0.2717391304347826
2015.0,10.0,1.0,1400,268,Fall,0.2717391304347826
2015.0,10.0,1.0,1430,185,Fall,0.2717391304347826
2015.0,10.0,1.0,1500,279,Fall,0.2717391304347826
2015.0,10.0,1.0,1530,178,Fall,0.2717391304347826
2015.0,10.0,1.0,1600,145,Fall,0.2717391304347826
2015.0,10.0,1.0,1630,127,Fall,0.2717391304347826
2015.0,10.0,1.0,1700,135,Fall,0.2717391304347826
2015.0,10.0,1.0,1730,151,Fall,0.2717391304347826
2015.0,10.0,1.0,1800,172,Fall,0.2717391304347826
2015.0,10.0,1.0,1830,202,Fall,0.2717391304347826
2015.0,10.0,1.0,1900,213,Fall,0.2717391304347826
2015.0,10.0,1.0,1930,183,Fall,0.2717391304347826
2015.0,10.0,1.0,2000,189,Fall,0.2717391304347826
2015.0,10.0,1.0,2030,168,Fall,0.2717391304347826
2015.0,10.0,1.0,2100,120,Fall,0.2717391304347826
2015.0,10.0,1.0,2130,112,Fall,0.2717391304347826
2015.0,10.0,1.0,2200,60,Fall,0.2717391304347826
2015.0,10.0,1.0,2230,62,Fall,0.2717391304347826
2015.0,10.0,1.0,2300,34,Fall,0.2717391304347826
2015.0,10.0,1.0,2330,30,Fall,0.2717391304347826
2015.0,10.0,2.0,000,17,Fall,0.2826086956521739
2015.0,10.0,2.0,030,7,Fall,0.2826086956521739
2015.0,10.0,2.0,100,5,Fall,0.2826086956521739
2015.0,10.0,2.0,130,4,Fall,0.2826086956521739
2015.0,10.0,2.0,230,2,Fall,0.2826086956521739
2015.0,10.0,2.0,700,3,Fall,0.2826086956521739
2015.0,10.0,2.0,730,12,Fall,0.2826086956521739
2015.0,10.0,2.0,800,23,Fall,0.2826086956521739
2015.0,10.0,2.0,830,198,Fall,0.2826086956521739
2015.0,10.0,2.0,900,135,Fall,0.2826086956521739
2015.0,10.0,2.0,930,278,Fall,0.2826086956521739
2015.0,10.0,2.0,1000,210,Fall,0.2826086956521739
2015.0,10.0,2.0,1030,314,Fall,0.2826086956521739
2015.0,10.0,2.0,1100,174,Fall,0.2826086956521739
2015.0,10.0,2.0,1130,312,Fall,0.2826086956521739
2015.0,10.0,2.0,1200,232,Fall,0.2826086956521739
2015.0,10.0,2.0,1230,387,Fall,0.2826086956521739
2015.0,10.0,2.0,1300,270,Fall,0.2826086956521739
2015.0,10.0,2.0,1330,378,Fall,0.2826086956521739
2015.0,10.0,2.0,1400,247,Fall,0.2826086956521739
2015.0,10.0,2.0,1430,271,Fall,0.2826086956521739
2015.0,10.0,2.0,1500,228,Fall,0.2826086956521739
2015.0,10.0,2.0,1530,180,Fall,0.2826086956521739
2015.0,10.0,2.0,1600,156,Fall,0.2826086956521739
2015.0,10.0,2.0,1630,162,Fall,0.2826086956521739
2015.0,10.0,2.0,1700,120,Fall,0.2826086956521739
2015.0,10.0,2.0,1730,134,Fall,0.2826086956521739
2015.0,10.0,2.0,1800,131,Fall,0.2826086956521739
2015.0,10.0,2.0,1830,191,Fall,0.2826086956521739
2015.0,10.0,2.0,1900,195,Fall,0.2826086956521739
2015.0,10.0,2.0,1930,143,Fall,0.2826086956521739
2015.0,10.0,2.0,2000,126,Fall,0.2826086956521739
2015.0,10.0,2.0,2030,131,Fall,0.2826086956521739
2015.0,10.0,2.0,2100,105,Fall,0.2826086956521739
2015.0,10.0,2.0,2130,69,Fall,0.2826086956521739
2015.0,10.0,2.0,2200,73,Fall,0.2826086956521739
2015.0,10.0,2.0,2230,46,Fall,0.2826086956521739
2015.0,10.0,2.0,2300,38,Fall,0.2826086956521739
2015.0,10.0,2.0,2330,21,Fall,0.2826086956521739
2015.0,10.0,3.0,000,15,Fall,0.29347826086956524
2015.0,10.0,3.0,030,8,Fall,0.29347826086956524
2015.0,10.0,3.0,100,3,Fall,0.29347826086956524
2015.0,10.0,3.0,130,4,Fall,0.29347826086956524
2015.0,10.0,3.0,230,2,Fall,0.29347826086956524
2015.0,10.0,3.0,700,1,Fall,0.29347826086956524
2015.0,10.0,3.0,730,9,Fall,0.29347826086956524
2015.0,10.0,3.0,800,35,Fall,0.29347826086956524
2015.0,10.0,3.0,830,157,Fall,0.29347826086956524
2015.0,10.0,3.0,900,134,Fall,0.29347826086956524
2015.0,10.0,3.0,930,162,Fall,0.29347826086956524
2015.0,10.0,3.0,1000,125,Fall,0.29347826086956524
2015.0,10.0,3.0,1030,188,Fall,0.29347826086956524
2015.0,10.0,3.0,1100,152,Fall,0.29347826086956524
2015.0,10.0,3.0,1130,152,Fall,0.29347826086956524
2015.0,10.0,3.0,1200,227,Fall,0.29347826086956524
2015.0,10.0,3.0,1230,244,Fall,0.29347826086956524
2015.0,10.0,3.0,1300,220,Fall,0.29347826086956524
2015.0,10.0,3.0,1330,337,Fall,0.29347826086956524
2015.0,10.0,3.0,1400,184,Fall,0.29347826086956524
2015.0,10.0,3.0,1430,254,Fall,0.29347826086956524
2015.0,10.0,3.0,1500,254,Fall,0.29347826086956524
2015.0,10.0,3.0,1530,172,Fall,0.29347826086956524
2015.0,10.0,3.0,1600,127,Fall,0.29347826086956524
2015.0,10.0,3.0,1630,158,Fall,0.29347826086956524
2015.0,10.0,3.0,1700,106,Fall,0.29347826086956524
2015.0,10.0,3.0,1730,121,Fall,0.29347826086956524
2015.0,10.0,3.0,1800,117,Fall,0.29347826086956524
2015.0,10.0,3.0,1830,151,Fall,0.29347826086956524
2015.0,10.0,3.0,1900,163,Fall,0.29347826086956524
2015.0,10.0,3.0,1930,115,Fall,0.29347826086956524
2015.0,10.0,3.0,2000,99,Fall,0.29347826086956524
2015.0,10.0,3.0,2030,100,Fall,0.29347826086956524
2015.0,10.0,3.0,2100,77,Fall,0.29347826086956524
2015.0,10.0,3.0,2130,46,Fall,0.29347826086956524
2015.0,10.0,3.0,2200,48,Fall,0.29347826086956524
2015.0,10.0,3.0,2230,35,Fall,0.29347826086956524
2015.0,10.0,3.0,2300,21,Fall,0.29347826086956524
2015.0,10.0,3.0,2330,26,Fall,0.29347826086956524
2015.0,10.0,4.0,000,12,Fall,0.30434782608695654
2015.0,10.0,4.0,030,8,Fall,0.30434782608695654
2015.0,10.0,4.0,100,5,Fall,0.30434782608695654
2015.0,10.0,4.0,130,2,Fall,0.30434782608695654
2015.0,10.0,4.0,200,3,Fall,0.30434782608695654
2015.0,10.0,4.0,230,1,Fall,0.30434782608695654
2015.0,10.0,4.0,700,1,Fall,0.30434782608695654
2015.0,10.0,4.0,730,9,Fall,0.30434782608695654
2015.0,10.0,4.0,800,32,Fall,0.30434782608695654
2015.0,10.0,4.0,830,207,Fall,0.30434782608695654
2015.0,10.0,4.0,900,94,Fall,0.30434782608695654
2015.0,10.0,4.0,930,321,Fall,0.30434782608695654
2015.0,10.0,4.0,1000,166,Fall,0.30434782608695654
2015.0,10.0,4.0,1030,259,Fall,0.30434782608695654
2015.0,10.0,4.0,1100,161,Fall,0.30434782608695654
2015.0,10.0,4.0,1130,270,Fall,0.30434782608695654
2015.0,10.0,4.0,1200,132,Fall,0.30434782608695654
2015.0,10.0,4.0,1230,302,Fall,0.30434782608695654
2015.0,10.0,4.0,1300,175,Fall,0.30434782608695654
2015.0,10.0,4.0,1330,309,Fall,0.30434782608695654
2015.0,10.0,4.0,1400,172,Fall,0.30434782608695654
2015.0,10.0,4.0,1430,175,Fall,0.30434782608695654
2015.0,10.0,4.0,1500,137,Fall,0.30434782608695654
2015.0,10.0,4.0,1530,97,Fall,0.30434782608695654
2015.0,10.0,4.0,1600,84,Fall,0.30434782608695654
2015.0,10.0,4.0,1630,69,Fall,0.30434782608695654
2015.0,10.0,4.0,1700,47,Fall,0.30434782608695654
2015.0,10.0,4.0,1730,45,Fall,0.30434782608695654
2015.0,10.0,4.0,1800,37,Fall,0.30434782608695654
2015.0,10.0,4.0,1830,53,Fall,0.30434782608695654
2015.0,10.0,4.0,1900,45,Fall,0.30434782608695654
2015.0,10.0,4.0,1930,29,Fall,0.30434782608695654
2015.0,10.0,4.0,2000,15,Fall,0.30434782608695654
2015.0,10.0,4.0,2030,13,Fall,0.30434782608695654
2015.0,10.0,4.0,2100,22,Fall,0.30434782608695654
2015.0,10.0,4.0,2130,21,Fall,0.30434782608695654
2015.0,10.0,4.0,2200,8,Fall,0.30434782608695654
2015.0,10.0,4.0,2230,3,Fall,0.30434782608695654
2015.0,10.0,4.0,2300,2,Fall,0.30434782608695654
2015.0,10.0,4.0,2330,2,Fall,0.30434782608695654
2015.0,10.0,5.0,800,4,Fall,0.31521739130434784
2015.0,10.0,5.0,830,16,Fall,0.31521739130434784
2015.0,10.0,5.0,900,18,Fall,0.31521739130434784
2015.0,10.0,5.0,930,44,Fall,0.31521739130434784
2015.0,10.0,5.0,1000,58,Fall,0.31521739130434784
2015.0,10.0,5.0,1030,47,Fall,0.31521739130434784
2015.0,10.0,5.0,1100,59,Fall,0.31521739130434784
2015.0,10.0,5.0,1130,53,Fall,0.31521739130434784
2015.0,10.0,5.0,1200,72,Fall,0.31521739130434784
2015.0,10.0,5.0,1230,108,Fall,0.31521739130434784
2015.0,10.0,5.0,1300,88,Fall,0.31521739130434784
2015.0,10.0,5.0,1330,102,Fall,0.31521739130434784
2015.0,10.0,5.0,1400,92,Fall,0.31521739130434784
2015.0,10.0,5.0,1430,101,Fall,0.31521739130434784
2015.0,10.0,5.0,1500,83,Fall,0.31521739130434784
2015.0,10.0,5.0,1530,84,Fall,0.31521739130434784
2015.0,10.0,5.0,1600,73,Fall,0.31521739130434784
2015.0,10.0,5.0,1630,64,Fall,0.31521739130434784
2015.0,10.0,5.0,1700,74,Fall,0.31521739130434784
2015.0,10.0,5.0,1730,59,Fall,0.31521739130434784
2015.0,10.0,5.0,1800,66,Fall,0.31521739130434784
2015.0,10.0,5.0,1830,61,Fall,0.31521739130434784
2015.0,10.0,5.0,1900,82,Fall,0.31521739130434784
2015.0,10.0,5.0,1930,71,Fall,0.31521739130434784
2015.0,10.0,5.0,2000,52,Fall,0.31521739130434784
2015.0,10.0,5.0,2030,54,Fall,0.31521739130434784
2015.0,10.0,5.0,2100,40,Fall,0.31521739130434784
2015.0,10.0,5.0,2130,19,Fall,0.31521739130434784
2015.0,10.0,5.0,2200,28,Fall,0.31521739130434784
2015.0,10.0,5.0,2230,26,Fall,0.31521739130434784
2015.0,10.0,5.0,2300,8,Fall,0.31521739130434784
2015.0,10.0,5.0,2330,5,Fall,0.31521739130434784
2015.0,10.0,6.0,930,3,Fall,0.32608695652173914
2015.0,10.0,6.0,1000,78,Fall,0.32608695652173914
2015.0,10.0,6.0,1030,61,Fall,0.32608695652173914
2015.0,10.0,6.0,1100,63,Fall,0.32608695652173914
2015.0,10.0,6.0,1130,81,Fall,0.32608695652173914
2015.0,10.0,6.0,1200,107,Fall,0.32608695652173914
2015.0,10.0,6.0,1230,127,Fall,0.32608695652173914
2015.0,10.0,6.0,1300,140,Fall,0.32608695652173914
2015.0,10.0,6.0,1330,140,Fall,0.32608695652173914
2015.0,10.0,6.0,1400,166,Fall,0.32608695652173914
2015.0,10.0,6.0,1430,150,Fall,0.32608695652173914
2015.0,10.0,6.0,1500,167,Fall,0.32608695652173914
2015.0,10.0,6.0,1530,122,Fall,0.32608695652173914
2015.0,10.0,6.0,1600,119,Fall,0.32608695652173914
2015.0,10.0,6.0,1630,106,Fall,0.32608695652173914
2015.0,10.0,6.0,1700,91,Fall,0.32608695652173914
2015.0,10.0,6.0,1730,112,Fall,0.32608695652173914
2015.0,10.0,6.0,1800,155,Fall,0.32608695652173914
2015.0,10.0,6.0,1830,192,Fall,0.32608695652173914
2015.0,10.0,6.0,1900,208,Fall,0.32608695652173914
2015.0,10.0,6.0,1930,184,Fall,0.32608695652173914
2015.0,10.0,6.0,2000,174,Fall,0.32608695652173914
2015.0,10.0,6.0,2030,119,Fall,0.32608695652173914
2015.0,10.0,6.0,2100,138,Fall,0.32608695652173914
2015.0,10.0,6.0,2130,92,Fall,0.32608695652173914
2015.0,10.0,6.0,2200,77,Fall,0.32608695652173914
2015.0,10.0,6.0,2230,58,Fall,0.32608695652173914
2015.0,10.0,6.0,2300,43,Fall,0.32608695652173914
2015.0,10.0,6.0,2330,21,Fall,0.32608695652173914
2015.0,10.0,0.0,000,32,Fall,0.33695652173913043
2015.0,10.0,0.0,030,13,Fall,0.33695652173913043
2015.0,10.0,0.0,100,12,Fall,0.33695652173913043
2015.0,10.0,0.0,130,5,Fall,0.33695652173913043
2015.0,10.0,0.0,200,3,Fall,0.33695652173913043
2015.0,10.0,0.0,230,1,Fall,0.33695652173913043
2015.0,10.0,0.0,730,11,Fall,0.33695652173913043
2015.0,10.0,0.0,800,28,Fall,0.33695652173913043
2015.0,10.0,0.0,830,230,Fall,0.33695652173913043
2015.0,10.0,0.0,900,143,Fall,0.33695652173913043
2015.0,10.0,0.0,930,319,Fall,0.33695652173913043
2015.0,10.0,0.0,1000,207,Fall,0.33695652173913043
2015.0,10.0,0.0,1030,359,Fall,0.33695652173913043
2015.0,10.0,0.0,1100,187,Fall,0.33695652173913043
2015.0,10.0,0.0,1130,287,Fall,0.33695652173913043
2015.0,10.0,0.0,1200,224,Fall,0.33695652173913043
2015.0,10.0,0.0,1230,366,Fall,0.33695652173913043
2015.0,10.0,0.0,1300,264,Fall,0.33695652173913043
2015.0,10.0,0.0,1330,442,Fall,0.33695652173913043
2015.0,10.0,0.0,1400,298,Fall,0.33695652173913043
2015.0,10.0,0.0,1430,237,Fall,0.33695652173913043
2015.0,10.0,0.0,1500,269,Fall,0.33695652173913043
2015.0,10.0,0.0,1530,221,Fall,0.33695652173913043
2015.0,10.0,0.0,1600,141,Fall,0.33695652173913043
2015.0,10.0,0.0,1630,169,Fall,0.33695652173913043
2015.0,10.0,0.0,1700,166,Fall,0.33695652173913043
2015.0,10.0,0.0,1730,144,Fall,0.33695652173913043
2015.0,10.0,0.0,1800,179,Fall,0.33695652173913043
2015.0,10.0,0.0,1830,195,Fall,0.33695652173913043
2015.0,10.0,0.0,1900,230,Fall,0.33695652173913043
2015.0,10.0,0.0,1930,241,Fall,0.33695652173913043
2015.0,10.0,0.0,2000,216,Fall,0.33695652173913043
2015.0,10.0,0.0,2030,165,Fall,0.33695652173913043
2015.0,10.0,0.0,2100,175,Fall,0.33695652173913043
2015.0,10.0,0.0,2130,97,Fall,0.33695652173913043
2015.0,10.0,0.0,2200,90,Fall,0.33695652173913043
2015.0,10.0,0.0,2230,76,Fall,0.33695652173913043
2015.0,10.0,0.0,2300,55,Fall,0.33695652173913043
2015.0,10.0,0.0,2330,30,Fall,0.33695652173913043
2015.0,10.0,1.0,000,22,Fall,0.34782608695652173
2015.0,10.0,1.0,030,9,Fall,0.34782608695652173
2015.0,10.0,1.0,100,3,Fall,0.34782608695652173
2015.0,10.0,1.0,130,6,Fall,0.34782608695652173
2015.0,10.0,1.0,200,3,Fall,0.34782608695652173
2015.0,10.0,1.0,230,3,Fall,0.34782608695652173
2015.0,10.0,1.0,700,1,Fall,0.34782608695652173
2015.0,10.0,1.0,730,16,Fall,0.34782608695652173
2015.0,10.0,1.0,800,34,Fall,0.34782608695652173
2015.0,10.0,1.0,830,177,Fall,0.34782608695652173
2015.0,10.0,1.0,900,191,Fall,0.34782608695652173
2015.0,10.0,1.0,930,202,Fall,0.34782608695652173
2015.0,10.0,1.0,1000,162,Fall,0.34782608695652173
